intervalo_2h,conc_fe_media,param_dosagem_amido_media,dosagem_amina_conc_magnetica_media,ph_flotacao_linha01_media,ph_flotacao_linha02_media,densidade_alimentacao_flotacao_media,nivel_celula_li640101_media,TO_LI6401_02_media,nivel_celula_li640201_media,nivel_celula_li640202_media,nivel_celula_li641101_media,nivel_celula_li641102_media,nivel_celula_li641201_media,nivel_celula_li641202_media,nivel_celula_li642101_media,nivel_celula_li642201_media,nivel_celula_li643101_media,nivel_celula_li643201_media,vazao_alimentacao_flotacao_media,conc_fe_mediana,param_dosagem_amido_mediana,dosagem_amina_conc_magnetica_mediana,ph_flotacao_linha01_mediana,ph_flotacao_linha02_mediana,densidade_alimentacao_flotacao_mediana,nivel_celula_li640101_mediana,TO_LI6401_02_mediana,nivel_celula_li640201_mediana,nivel_celula_li640202_mediana,nivel_celula_li641101_mediana,nivel_celula_li641102_mediana,nivel_celula_li641201_mediana,nivel_celula_li641202_mediana,nivel_celula_li642101_mediana,nivel_celula_li642201_mediana,nivel_celula_li643101_mediana,nivel_celula_li643201_mediana,vazao_alimentacao_flotacao_mediana,conc_fe_q1,param_dosagem_amido_q1,dosagem_amina_conc_magnetica_q1,ph_flotacao_linha01_q1,ph_flotacao_linha02_q1,densidade_alimentacao_flotacao_q1,nivel_celula_li640101_q1,TO_LI6401_02_q1,nivel_celula_li640201_q1,nivel_celula_li640202_q1,nivel_celula_li641101_q1,nivel_celula_li641102_q1,nivel_celula_li641201_q1,nivel_celula_li641202_q1,nivel_celula_li642101_q1,nivel_celula_li642201_q1,nivel_celula_li643101_q1,nivel_celula_li643201_q1,vazao_alimentacao_flotacao_q1,conc_fe_q3,param_dosagem_amido_q3,dosagem_amina_conc_magnetica_q3,ph_flotacao_linha01_q3,ph_flotacao_linha02_q3,densidade_alimentacao_flotacao_q3,nivel_celula_li640101_q3,TO_LI6401_02_q3,nivel_celula_li640201_q3,nivel_celula_li640202_q3,nivel_celula_li641101_q3,nivel_celula_li641102_q3,nivel_celula_li641201_q3,nivel_celula_li641202_q3,nivel_celula_li642101_q3,nivel_celula_li642201_q3,nivel_celula_li643101_q3,nivel_celula_li643201_q3,vazao_alimentacao_flotacao_q3,conc_fe_n,param_dosagem_amido_n,dosagem_amina_conc_magnetica_n,ph_flotacao_linha01_n,ph_flotacao_linha02_n,densidade_alimentacao_flotacao_n,nivel_celula_li640101_n,TO_LI6401_02_n,nivel_celula_li640201_n,nivel_celula_li640202_n,nivel_celula_li641101_n,nivel_celula_li641102_n,nivel_celula_li641201_n,nivel_celula_li641202_n,nivel_celula_li642101_n,nivel_celula_li642201_n,nivel_celula_li643101_n,nivel_celula_li643201_n,vazao_alimentacao_flotacao_n,conc_silica_laudo
2024-03-01 00:00:00,65.065,491.0,136.96333333333334,9.511666666666667,9.476666666666667,1.63,369.91499999999996,369.47333333333336,369.18,358.805,349.7633333333333,349.8016666666667,350.08,350.2166666666667,294.4066666666667,384.12166666666667,359.75333333333333,321.885,870.3166666666666,65.065,491.0,135.005,9.515,9.475000000000001,1.63,369.90999999999997,369.53,369.925,360.08000000000004,350.355,349.72,350.19,350.15,294.9,383.92,359.52,321.87,871.935,64.96,491.0,135.0,9.51,9.47,1.63,369.61,368.77500000000003,367.935,349.8475,347.9975,349.4525,349.3075,349.415,289.5,376.3025,359.20500000000004,320.8675,864.3000000000001,65.17,491.0,136.08999999999997,9.52,9.4875,1.63,370.1575,370.24,371.39,367.62,351.4375,349.77750000000003,350.765,350.81,298.2975,390.3225,359.94,323.0675,882.705,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.24
2024-03-01 02:00:00,64.85,493.14000000000004,135.03666666666666,9.533333333333333,9.41,1.6233333333333333,370.33500000000004,356.7383333333333,357.05,362.4816666666666,349.46166666666664,349.78833333333336,349.78999999999996,350.09999999999997,311.075,407.6466666666667,358.4483333333333,314.755,813.02,64.85,491.84000000000003,135.0,9.53,9.43,1.63,370.185,369.56,367.845,366.495,351.425,349.94,349.88,349.73,310.03,408.225,359.05,315.765,852.2950000000001,64.74,491.005,135.0,9.5125,9.3975,1.63,370.09,348.025,352.2875,362.455,348.2925,349.525,348.85499999999996,346.9725,304.3725,407.205,357.6825,314.89,803.7925,64.96,494.7,135.0,9.555,9.47,1.63,370.505,369.81,371.14,369.8375,352.4575,350.08500000000004,350.57500000000005,351.0475,319.6325,408.8175,359.63,316.94,860.9725000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.23
2024-03-01 04:00:00,64.705,499.7383333333333,140.925,9.511666666666667,9.371666666666666,1.3933333333333333,370.1816666666667,370.0416666666667,363.575,360.5233333333333,352.435,349.885,350.1366666666667,349.99499999999995,258.675,329.33166666666665,356.56333333333333,257.715,587.4066666666666,64.705,500.0,141.375,9.5,9.395,1.375,370.28999999999996,371.385,371.84000000000003,369.43,351.46500000000003,349.97,350.13,351.12,260.965,320.26,356.725,242.10000000000002,578.225,64.67,499.73,140.3775,9.475000000000001,9.3225,1.3525,370.0375,370.22749999999996,350.0775,351.975,351.085,349.5975,348.6,348.415,229.14499999999998,291.8025,355.64,226.6475,520.0074999999999,64.74,500.0,141.51,9.57,9.4375,1.45,370.9625,372.43,374.7625,372.8525,355.985,350.845,350.7,352.5275,274.52250000000004,380.135,359.4375,274.7125,631.1925,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-03-01 06:00:00,65.315,500.0,148.4,9.501666666666667,9.386666666666667,1.4416666666666667,370.52,359.12999999999994,346.44,325.055,351.07666666666665,349.8616666666667,349.65333333333336,350.1466666666667,339.05333333333334,373.19166666666666,355.26,299.04,647.9533333333334,65.315,500.0,148.72,9.504999999999999,9.39,1.47,370.77,372.64,353.105,317.72,351.32500000000005,350.28499999999997,349.685,349.615,338.41499999999996,380.15999999999997,356.5,306.85,650.1949999999999,64.67,500.0,148.70499999999998,9.4375,9.3675,1.43,369.08500000000004,342.305,322.47249999999997,305.91999999999996,348.33750000000003,349.77,348.005,348.19,319.5525,364.2875,351.3875,298.3325,596.7675,65.96,500.0,148.72,9.565,9.4125,1.5175,371.6,379.26,373.79999999999995,350.4,352.67,350.59,349.7525,350.8525,359.04,396.8575,357.27,314.895,702.7750000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.51
2024-03-01 08:00:00,65.9425,500.0,148.72,9.48,9.3825,1.3025,370.0225,369.7825,371.89,370.96000000000004,350.82,349.3225,353.28499999999997,350.5275,360.26,410.0,357.885,367.525,765.4775,65.96,500.0,148.72,9.475000000000001,9.379999999999999,1.315,370.11,369.815,369.33000000000004,369.645,349.78,349.475,352.65999999999997,351.42499999999995,360.355,410.0,358.275,374.845,766.9000000000001,65.9425,500.0,148.72,9.455,9.35,1.295,369.97749999999996,369.1325,369.15250000000003,368.9825,349.1,348.88,349.42,348.0475,359.1425,410.0,356.98,362.68499999999995,763.955,65.96,500.0,148.72,9.5,9.4125,1.3225,370.155,370.46500000000003,372.0675,371.6225,351.5,349.9175,356.525,353.905,361.47249999999997,410.0,359.18,379.685,768.4225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
2024-03-01 10:00:00,65.89,489.5,101.61333333333334,9.455,9.225,1.2283333333333333,362.66833333333335,338.99833333333333,305.17833333333334,224.75,300.7616666666667,300.7866666666667,234.525,111.33666666666666,268.16,288.58166666666665,183.01,189.34,612.2016666666667,65.89,493.28999999999996,101.515,9.48,9.370000000000001,1.225,370.435,369.96500000000003,370.37,283.17,351.70500000000004,345.635,294.46500000000003,34.33,340.42499999999995,374.29999999999995,187.875,217.45499999999998,638.955,65.89,482.145,86.8025,9.4475,9.31,1.1925,369.3125,299.22249999999997,344.635,78.63250000000001,245.1875,295.45,114.62,1.035,193.745,170.85999999999999,49.067499999999995,28.4075,548.19,65.89,499.40999999999997,116.2275,9.5725,9.475,1.2575,372.5625,372.03000000000003,373.8525,369.27500000000003,356.78499999999997,350.475,356.9275,228.39499999999998,353.3725,405.39,317.1425,329.28249999999997,657.2325000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.52
2024-03-01 12:00:00,63.345,500.0,149.99833333333333,9.441666666666666,9.298333333333334,1.3083333333333333,370.96166666666664,342.81333333333333,371.74,329.24,346.68833333333333,345.3233333333333,339.6433333333334,194.67666666666665,341.2966666666667,392.49,356.26,327.3516666666667,742.835,63.345,500.0,151.565,9.41,9.280000000000001,1.28,368.64,354.78,369.26,340.09000000000003,345.81,346.825,343.64,243.325,360.375,406.19,356.90999999999997,364.685,726.435,60.8,500.0,149.57,9.3375,9.2225,1.1949999999999998,366.97,343.38,367.6125,317.635,338.28249999999997,340.8575,337.4225,61.8125,306.6925,392.46000000000004,352.5775,300.9225,663.5825,65.89,500.0,152.45,9.5575,9.3975,1.3725,371.7425,368.9025,377.8375,355.35249999999996,354.935,349.7325,350.1575,294.45,362.6075,407.18499999999995,362.36,365.9575,781.7049999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.57
2024-03-01 14:00:00,63.125,499.9083333333333,162.53166666666667,9.511666666666667,9.431666666666667,1.5999999999999999,368.7816666666667,369.81,367.50666666666666,347.0566666666667,351.62833333333333,350.21166666666664,353.3566666666666,247.26833333333335,351.83500000000004,401.19,354.1333333333334,341.435,802.1766666666666,63.125,499.905,163.41,9.51,9.41,1.61,369.965,370.16499999999996,370.645,355.135,351.175,350.51,352.37,232.75,357.295,401.835,358.62,341.15999999999997,793.73,60.8,499.84999999999997,156.1775,9.485,9.3925,1.61,369.21000000000004,369.65250000000003,364.9275,342.73,346.7675,349.5375,341.36,227.305,349.19500000000005,399.835,357.9875,336.4325,766.3325,65.45,499.9825,169.2925,9.5275,9.442499999999999,1.625,370.28499999999997,370.49,371.09749999999997,364.4575,355.1625,351.0625,366.28999999999996,292.9225,360.445,403.9625,359.89,346.0,814.04,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.75
2024-03-01 16:00:00,66.0,499.99500000000006,169.75833333333333,9.496666666666668,9.378333333333332,1.545,368.715,363.9883333333333,367.17,337.465,350.4533333333333,342.91166666666663,347.7616666666667,266.285,359.1483333333333,364.6816666666667,354.3883333333333,321.13166666666666,894.1283333333334,66.0,500.0,170.0,9.52,9.405,1.6,370.34,370.37,370.78999999999996,364.005,354.435,350.53999999999996,349.595,334.69500000000005,361.51,399.185,358.08000000000004,346.875,967.515,65.45,500.0,170.0,9.4475,9.295,1.5,366.66499999999996,369.15749999999997,365.3925,357.11,347.805,349.1525,336.05499999999995,213.685,360.6675,387.3725,348.77500000000003,315.19,861.6825,66.55,500.0,170.0,9.5475,9.455,1.625,370.9025,371.47749999999996,373.4425,373.81,357.765,351.305,373.6125,348.4325,362.6225,408.02750000000003,359.765,364.4675,1012.8675,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.55
2024-03-01 18:00:00,66.82000000000001,500.0,144.11,9.433333333333334,9.36,1.5033333333333332,365.035,362.21166666666664,351.6033333333333,354.1333333333334,345.0083333333334,348.60999999999996,344.045,311.065,345.84999999999997,293.0983333333333,353.27,274.41833333333335,843.0566666666667,66.82,500.0,140.10000000000002,9.434999999999999,9.370000000000001,1.51,369.095,368.79499999999996,368.07000000000005,366.82,345.635,348.95,349.895,318.615,357.325,284.205,358.04,266.31,807.97,66.55,500.0,135.2625,9.4125,9.295,1.4049999999999998,365.66999999999996,362.5775,363.73,363.4425,340.4525,346.0225,338.96000000000004,291.4475,338.135,268.69,356.5675,249.57999999999998,745.575,67.09,500.0,150.9525,9.465,9.415,1.6375,370.9,370.72249999999997,370.79,371.6675,353.2775,350.895,352.22749999999996,334.7725,361.66499999999996,319.25,359.39250000000004,301.445,923.675,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
2024-03-01 20:00:00,67.09,500.0,146.238,9.474,9.428,1.488,372.45799999999997,370.01599999999996,372.164,340.172,344.94,334.794,334.7,213.82,350.278,324.746,301.398,228.60999999999999,778.9219999999999,67.09,500.0,148.75,9.53,9.4,1.49,372.51,383.72,369.7,368.48,349.38,348.49,347.3,280.34,350.97,380.88,313.04,313.01,762.78,67.09,500.0,143.81,9.42,9.34,1.44,370.11,360.96,368.39,326.25,334.85,344.02,313.43,40.04,349.12,326.93,307.42,103.25,717.88,67.09,500.0,150.0,9.53,9.59,1.52,375.06,398.44,375.44,371.32,374.03,349.35,362.73,356.02,356.43,382.05,348.58,360.04,858.81,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2.16
2024-03-01 22:00:00,66.855,500.0,137.22166666666666,9.491666666666667,9.386666666666667,1.62,367.1566666666667,361.68,363.81333333333333,281.31166666666667,349.03,349.3183333333333,348.77,315.07166666666666,337.78000000000003,328.5883333333333,359.77,290.09999999999997,621.7183333333334,66.855,500.0,135.86,9.48,9.39,1.62,369.78499999999997,364.91499999999996,367.145,268.66499999999996,349.295,349.905,349.695,320.995,341.53999999999996,324.67499999999995,359.6,289.76,630.345,66.62,500.0,135.0925,9.455,9.365,1.6125,362.8425,352.935,359.7475,258.7475,348.2575,348.62,348.54249999999996,288.6375,340.7575,311.955,359.395,266.2,577.8875,67.09,500.0,138.16500000000002,9.5425,9.4075,1.6275,374.93499999999995,369.11,370.47749999999996,312.37,350.7075,350.365,351.635,347.48,346.71,338.3025,359.9175,314.76,660.46,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.78
2024-03-02 00:00:00,65.845,497.4083333333333,150.53333333333333,9.485000000000001,9.391666666666667,1.625,369.85833333333335,370.20166666666665,366.90166666666664,330.37166666666667,351.00666666666666,350.53,350.22166666666664,348.96999999999997,310.26666666666665,336.1466666666667,359.7716666666667,313.7283333333333,744.7683333333333,65.845,497.905,150.75,9.49,9.415,1.625,369.845,370.215,370.96000000000004,327.53,351.475,350.58,350.0,349.025,305.16,339.475,359.965,310.02,737.92,65.07,495.4925,150.555,9.475000000000001,9.3375,1.62,369.8125,369.8325,361.825,314.9725,349.78249999999997,350.495,349.88250000000005,347.5125,298.54499999999996,329.5075,359.065,307.8275,713.2375,66.62,499.71000000000004,150.75,9.49,9.4475,1.63,370.125,370.61249999999995,372.6325,354.36,351.93,350.6575,350.515,351.5425,324.735,341.035,360.31,317.005,792.2125,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.21
2024-03-02 02:00:00,65.095,491.8333333333333,144.27,9.488333333333333,9.441666666666666,1.6233333333333333,370.09999999999997,369.91333333333336,369.92333333333335,367.1033333333333,350.52500000000003,350.02,352.34999999999997,350.59999999999997,290.45,351.575,359.72499999999997,333.6016666666667,835.15,65.095,491.67,143.325,9.49,9.47,1.62,370.115,369.96500000000003,369.335,368.46500000000003,351.19500000000005,350.06,349.655,349.355,290.63,351.41499999999996,359.29499999999996,332.92,834.225,65.07,491.67,143.17,9.4825,9.4475,1.62,369.94,369.4975,367.65999999999997,365.9825,349.40250000000003,349.59749999999997,349.3,349.175,288.28499999999997,348.77500000000003,359.21,331.90000000000003,825.1875,65.12,491.7225,145.16,9.49,9.4925,1.6275,370.23,370.17,372.09,371.0525,352.005,350.365,356.10749999999996,352.9475,292.5775,354.67,360.295,333.90250000000003,841.8075,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.58
2024-03-02 04:00:00,65.33,491.65833333333336,136.56666666666666,9.5,9.491666666666667,1.625,369.81666666666666,370.6016666666667,370.09999999999997,369.91,351.56,349.9666666666667,350.18666666666667,349.86666666666673,345.3883333333333,395.295,359.69,358.78,931.4266666666666,65.33000000000001,491.67,135.875,9.5,9.5,1.625,369.83000000000004,370.725,369.945,370.12,351.67499999999995,350.07000000000005,348.28,348.91,349.09000000000003,398.325,359.435,357.42999999999995,930.605,65.12,491.67,135.13,9.4925,9.485,1.62,369.36,369.95500000000004,369.4325,369.4375,349.6825,349.8425,345.385,347.70750000000004,334.8325,391.995,358.8925,355.6275,917.65,65.54,491.67,138.04500000000002,9.5,9.5075,1.63,370.27750000000003,371.0825,370.77250000000004,370.6975,352.9925,350.395,352.435,353.0675,362.3875,404.6325,360.765,363.59749999999997,952.71,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.8
2024-03-02 06:00:00,65.92,490.8616666666667,143.48333333333332,9.491666666666667,9.471666666666668,1.63,369.66333333333336,369.8016666666667,369.07,368.7616666666667,349.8183333333333,350.0366666666667,347.07,348.43666666666667,328.62,363.1133333333333,360.01500000000004,333.815,822.3283333333334,65.92,490.75,143.75,9.495000000000001,9.475000000000001,1.63,369.57500000000005,369.805,368.765,370.03999999999996,350.025,350.12,348.005,349.65999999999997,353.375,360.355,359.98,333.07500000000005,817.8599999999999,65.54,490.75,143.75,9.4825,9.4625,1.63,369.425,369.3225,367.96750000000003,368.715,348.65749999999997,349.6675,346.565,345.345,294.90250000000003,350.6875,359.58000000000004,321.865,791.915,66.3,490.86249999999995,143.75,9.5,9.48,1.63,369.8225,370.5425,370.335,370.9375,350.44,350.6175,350.48,352.13,360.195,374.815,360.34250000000003,344.39750000000004,856.345,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.96
2024-03-02 08:00:00,66.005,490.75,143.93,9.493333333333334,9.488333333333333,1.6366666666666667,370.1433333333334,370.00666666666666,370.62833333333333,369.8883333333333,350.3966666666667,349.965,352.3183333333333,351.45166666666665,360.465,363.145,359.75,327.8616666666667,873.11,66.005,490.75,143.8,9.495000000000001,9.485,1.64,370.375,369.84000000000003,370.49,370.175,350.865,350.04499999999996,354.135,352.27,360.45,363.225,359.78,324.83000000000004,877.355,65.71,490.75,143.75,9.4825,9.48,1.6324999999999998,370.02,369.7075,369.6325,368.63250000000005,350.58000000000004,349.22999999999996,353.23249999999996,349.52750000000003,360.19,359.50750000000005,359.28499999999997,322.03999999999996,844.5699999999999,66.3,490.75,144.0,9.5,9.49,1.64,370.775,370.34749999999997,370.91999999999996,371.0425,351.06,350.6275,355.2325,355.065,360.755,367.5125,360.32,333.2975,912.7725,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.15
2024-03-02 10:00:00,65.01,492.32166666666666,148.88,9.495,9.475,1.6366666666666667,369.885,370.15500000000003,370.1383333333333,370.37000000000006,351.035,349.93666666666667,349.98333333333335,350.22499999999997,360.1433333333334,358.6066666666666,360.4216666666666,317.31,927.9433333333333,65.00999999999999,492.745,149.26999999999998,9.5,9.48,1.64,370.005,369.99,370.1,370.45000000000005,350.96500000000003,349.96500000000003,348.06,347.44500000000005,360.03,359.775,360.41999999999996,317.37,929.24,64.31,491.88,147.895,9.485,9.4725,1.6324999999999998,369.53499999999997,369.6125,369.815,369.61,350.46000000000004,349.655,347.105,346.5025,359.77500000000003,358.6425,360.035,315.9325,915.615,65.71,492.95,150.285,9.5,9.48,1.64,370.32500000000005,370.705,370.6025,371.0425,351.40999999999997,350.1775,351.52,354.5975,360.52500000000003,359.865,360.78999999999996,317.6675,941.2975,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.76
2024-03-02 12:00:00,63.92999999999999,492.95,151.01999999999998,9.36,9.234,1.626,369.456,349.14,349.438,334.722,340.718,346.136,344.92,257.832,360.854,354.606,357.88800000000003,319.37800000000004,884.296,64.31,492.95,151.04,9.49,9.37,1.63,369.74,369.35,368.17,368.34,346.99,349.3,349.11,348.96,362.53,360.3,359.03,318.97,913.49,63.36,492.95,151.04,9.41,9.1,1.63,369.38,333.32,318.18,286.88,333.54,347.51,307.97,120.76,358.86,359.17,355.04,317.36,885.6,64.31,492.95,151.04,9.52,9.45,1.64,370.72,370.45,371.05,370.45,351.73,349.72,372.04,350.93,362.7,362.46,359.68,330.04,914.79,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
2024-03-02 14:00:00,63.155,492.95,147.48833333333334,9.493333333333334,9.47,1.6383333333333334,369.635,371.895,370.7083333333333,368.19,354.68,350.2833333333333,354.59666666666664,203.37666666666667,359.47333333333336,362.46166666666664,359.5333333333333,336.62333333333333,800.475,63.155,492.95,147.14,9.495000000000001,9.47,1.64,369.64,370.275,369.875,370.14,353.515,350.435,354.87,256.085,359.995,363.17,359.98,336.56,815.8050000000001,62.95,492.95,145.9625,9.4825,9.4525,1.64,369.1875,369.7575,367.6825,367.7075,350.08250000000004,350.195,353.84499999999997,99.15,358.96999999999997,359.7025,359.88,335.51750000000004,750.715,63.36,492.95,148.595,9.5075,9.4875,1.64,370.235,371.1375,372.0375,371.6875,354.765,350.6075,356.70500000000004,286.67499999999995,360.2175,363.945,360.69500000000005,339.71,852.11,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.33
2024-03-02 16:00:00,63.120000000000005,494.6116666666667,162.77833333333334,9.495,9.47,1.64,369.7283333333333,369.9983333333333,370.18333333333334,370.17333333333335,350.545,349.79333333333335,350.01666666666665,327.86999999999995,360.185,362.32166666666666,360.0183333333334,325.00666666666666,922.7800000000001,63.120000000000005,493.845,163.25,9.495000000000001,9.47,1.64,369.56,369.83500000000004,370.275,370.44,350.435,349.41999999999996,349.565,335.42499999999995,360.28999999999996,362.825,359.92499999999995,326.575,917.635,62.95,492.9925,160.4075,9.49,9.47,1.64,369.38750000000005,369.6325,369.6775,369.78249999999997,348.9925,349.20000000000005,346.84749999999997,326.49,359.28999999999996,358.16249999999997,359.7725,322.5725,913.5575,63.29,495.84499999999997,165.92000000000002,9.5,9.477500000000001,1.64,370.21250000000003,370.48,370.97749999999996,370.6775,352.40250000000003,350.255,352.095,341.16499999999996,361.155,366.15250000000003,360.385,327.765,928.575,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.48
2024-03-02 18:00:00,63.565,498.8616666666667,169.97666666666666,9.408333333333333,9.365,1.6199999999999999,369.7383333333333,360.795,363.72,358.38166666666666,348.9683333333333,347.7966666666667,347.6333333333334,215.43166666666664,360.4766666666667,357.7416666666666,358.6016666666667,315.49833333333333,770.3066666666667,63.565,499.0,170.0,9.45,9.405000000000001,1.65,369.395,369.445,369.19,368.70500000000004,348.94,349.655,344.32500000000005,232.755,360.28499999999997,355.67,359.19,316.865,752.765,63.29,498.84250000000003,170.0,9.4175,9.375,1.62,367.77,352.345,361.1575,349.68,345.76,347.94,339.0125,186.8075,356.97249999999997,346.9525,356.49,313.135,727.4675,63.84,499.0,170.0,9.475000000000001,9.4275,1.65,370.495,369.6775,374.1325,369.28000000000003,350.98749999999995,350.2975,350.0275,279.88,363.0725,368.43,360.54,322.26,843.5975000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.72
2024-03-02 20:00:00,63.919999999999995,499.0,170.0,9.495,9.481666666666667,1.6499999999999997,369.97333333333336,369.805,369.97499999999997,368.83666666666664,350.5133333333333,349.91833333333335,349.8433333333333,160.2433333333333,359.7316666666666,352.34666666666664,359.5733333333333,313.405,877.8833333333333,63.92,499.0,170.0,9.5,9.485,1.65,370.02,369.35,370.485,370.21000000000004,350.665,349.71500000000003,352.845,140.51,359.955,349.58,359.58500000000004,316.33,878.155,63.84,499.0,170.0,9.4925,9.4725,1.65,369.8575,368.57500000000005,368.65500000000003,369.595,349.165,349.325,348.9725,83.14,359.3475,341.6625,359.2375,303.95,818.3725,64.0,499.0,170.0,9.5,9.49,1.65,370.2125,370.185,371.27250000000004,371.14750000000004,352.0075,349.9475,356.065,219.795,360.495,362.365,359.76,323.055,911.3575,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.58
2024-03-02 22:00:00,63.99,497.53999999999996,154.15,9.505,9.481666666666667,1.6433333333333333,370.3183333333333,370.1466666666667,369.1116666666667,367.1616666666667,349.90166666666664,349.9866666666667,349.30333333333334,41.71,360.2166666666667,363.9816666666666,360.1816666666667,311.5566666666667,770.7116666666667,63.989999999999995,497.19,150.735,9.504999999999999,9.48,1.64,370.13,370.195,369.90999999999997,368.515,349.71000000000004,349.83500000000004,349.28,39.265,360.22,366.23,360.41499999999996,315.365,785.335,63.98,497.13,144.9025,9.5,9.48,1.64,369.99,370.15749999999997,367.5425,367.1275,349.305,349.7675,348.3175,7.9,359.95500000000004,353.09000000000003,360.05,307.15250000000003,742.1325,64.0,497.76,162.2375,9.51,9.48,1.6475,370.51,370.375,371.205,369.625,351.615,350.195,351.45,63.0475,360.4625,371.27750000000003,360.48,318.71000000000004,797.825,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.17
2024-03-03 00:00:00,63.74,497.12000000000006,144.05333333333334,9.491666666666667,9.468333333333334,1.6433333333333333,369.94,370.18,370.30833333333334,364.3433333333333,350.71,349.97,350.2366666666667,67.04666666666667,360.2366666666667,361.9083333333333,359.8533333333333,309.2233333333333,804.11,63.739999999999995,497.12,143.935,9.49,9.475000000000001,1.64,369.83500000000004,370.225,370.755,369.29,349.27,349.875,350.21,64.06,360.41499999999996,363.94500000000005,359.9,309.16499999999996,799.625,63.5,497.12,143.765,9.49,9.47,1.64,369.445,369.77750000000003,366.3925,358.02,348.53249999999997,349.24249999999995,347.7775,37.6725,360.0725,354.39,359.695,307.20000000000005,788.0550000000001,63.98,497.12,144.26250000000002,9.504999999999999,9.48,1.6475,370.495,370.5225,373.88750000000005,369.9325,353.24,350.5825,351.1875,96.35,360.5775,372.0,360.255,309.5175,820.2625,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.43
2024-03-03 02:00:00,64.05499999999999,494.1016666666667,161.85833333333332,9.4,9.371666666666668,1.6316666666666666,369.75,363.02833333333336,362.87166666666667,363.86833333333334,349.92,349.65166666666664,348.19666666666666,70.01666666666667,359.5833333333333,358.83500000000004,359.63166666666666,320.885,802.4933333333333,64.055,493.28499999999997,165.725,9.5,9.465,1.64,370.075,369.815,366.92999999999995,367.42499999999995,349.735,349.525,348.195,67.34,359.22,357.18,359.655,317.185,819.72,63.5,492.7325,154.875,9.477500000000001,9.4375,1.64,369.8775,357.725,359.4625,359.78,346.5625,349.4025,346.725,52.432500000000005,357.635,354.185,358.2475,313.735,812.6725,64.61,495.1425,169.8475,9.5075,9.477500000000001,1.64,370.4825,370.3175,370.1525,369.145,351.1975,350.0375,350.445,83.57499999999999,359.92,363.19,361.1525,327.61,829.61,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.99
